time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,1.79210585604,5.72055449159,19.9536028519,0.411742002697,6.11453556938,0.0,1.98886019443,5.95755999483,4.52478656064,0.0732517593794,-0.201652597099,0.0,449.65992741584495,448.67219900011645,450.24856735955063,448.16625424982516
3.3600000000000025,1.91444587184,6.08457741641,20.223783008,0.419869959785,6.10254862505,0.0,2.09007647551,6.1766340701,4.48033857342,0.0932499266006,-0.198992785809,0.0,450.2332921388089,450.4095907659469,449.45682254143463,451.08015643750207
3.4200000000000026,2.04274425569,6.46110089825,20.4896490579,0.425589834557,6.09175023684,0.0,2.18731948719,6.37414997814,4.38145459057,0.0879963384197,-0.211957855682,0.0,433.1242261748437,431.99028499407615,433.67114694180447,433.2367908048774
3.4800000000000026,2.17734046438,6.8501080627,20.7508852368,0.432895291105,6.07964480266,0.0,2.3001211547,6.59273213768,4.32557663364,0.102432966467,-0.221813088173,0.0,448.77858408937504,447.9323650831407,449.920694793527,451.09546213704425
3.5400000000000027,2.31903435996,7.25252334218,21.0092441337,0.439438375393,6.06796385766,0.0,2.42386024194,6.82096303785,4.28543941122,0.108239033711,-0.237042602462,0.0,458.1831226253628,456.92082114623594,456.0418373385917,456.51467315947775
3.6000000000000028,2.46813617273,7.66823506324,21.2642246092,0.445929737903,6.05633821591,0.0,2.54701235126,7.03597628162,4.21314531094,0.105997132558,-0.255938124995,0.0,448.3992233584862,446.80223879068535,448.2039215975162,448.0316747119325
3.660000000000003,2.62530481441,8.09775610554,21.51662848,0.455814172423,6.04109973469,0.0,2.6930760524,7.28135139512,4.19874636049,0.0841956780235,-0.261087151968,0.0,470.7967111898699,470.3353085635664,470.60242258556997,468.91925206824715
3.720000000000003,2.79014018233,8.53962572841,21.7630987215,0.461029087905,6.02560443057,0.0,2.80247705532,7.44756737297,4.01686091333,0.0875801446099,-0.257616116786,0.0,412.22482017222205,412.4578069636045,412.2129098733189,412.5185834604071
3.780000000000003,2.96265268954,8.99301249264,22.0017204706,0.472281704231,6.01527000607,0.0,2.94857325619,7.6654667889,3.93603947941,0.0595249062858,-0.233995505922,0.0,450.19874498062427,452.0450424867026,451.90150040336664,449.6385322218438
3.840000000000003,3.14334751351,9.45829048935,22.2329704334,0.476027126867,6.00121998184,0.0,3.07552318777,7.84353049691,3.77212659703,0.0536009891055,-0.235653808559,0.0,422.47836437475786,422.27733149249724,422.3050188724597,421.7960384670379
3.900000000000003,3.33167084259,9.93392398298,22.4538133523,0.482218646027,5.98772025592,0.0,3.20278942005,8.01080878047,3.58912628657,0.0713346261137,-0.228013230834,0.0,414.6242473432971,415.23688876899536,414.79423653278343,416.35197940674294
3.960000000000003,3.52871054852,10.4209451325,22.6662517043,0.488163719544,5.9740779515,0.0,3.3660509634,8.22283630209,3.49127260166,0.0559483053923,-0.231676996115,0.0,448.4140294306292,448.0644436595327,449.5785983462721,448.3330486792017
4.020000000000002,3.73612125817,10.9211841981,22.8737538132,0.49160863615,5.96048192313,0.0,3.54848430972,8.45106814201,3.42447899734,0.0512834685495,-0.226714580138,0.0,462.02841019364763,462.36923245043016,462.0905429335276,461.72440431812805
4.080000000000001,3.95487583571,11.4353029342,23.0776801299,0.494680387692,5.95002444567,0.0,3.74388342746,8.68541799296,3.37205225302,0.0509831266178,-0.208450967375,0.0,468.96369429933594,470.33531690698044,469.4535274230024,469.431734136651
4.14,4.18382833817,11.9611056888,23.2741303039,0.502144860045,5.93925955762,0.0,3.88846387906,8.84126798851,3.17605005774,0.0267590195164,-0.224161154856,0.0,418.7015168224691,417.283674590381,417.9909136715202,415.8749110043911
4.199999999999998,4.42088949702,12.4952952608,23.4570940502,0.503739202821,5.9263938445,0.0,4.0144068487,8.96479906598,2.92325512916,0.0252482964868,-0.233819554525,0.0,394.36015272594165,393.40793552005226,393.9298885317776,393.7903480629916
4.259999999999997,4.66789444724,13.0396947608,23.6301594738,0.505541998877,5.91289855786,0.0,4.21981731947,9.18088634946,2.84468617229,0.0180492106491,-0.243114995937,0.0,463.99191705748194,463.2078608185102,461.7819778073344,461.21358464124813
4.319999999999996,4.92752871325,13.5970593099,23.7986725904,0.509287018665,5.89859861479,0.0,4.43538274567,9.39701106006,2.77126088286,0.0347624743132,-0.250306552485,0.0,466.9126081774781,466.2938023372441,466.4726793563165,467.77645304706397
4.379999999999995,5.19949263557,14.1663123656,23.9609508682,0.51224595791,5.88596267507,0.0,4.63072441471,9.57734482093,2.63741231779,0.0438687515092,-0.234557188255,0.0,446.42974491331086,447.65377929941843,445.987129675243,446.73121784836707
4.439999999999993,5.48336121614,14.7463300269,24.1151842067,0.524269659776,5.87338361582,0.0,4.83201432425,9.75634777984,2.50240347564,0.0762605460399,-0.222313758993,0.0,447.94832231757607,448.89092008961035,447.10366250096774,449.73793352136374
4.499999999999992,5.78030560095,15.3380831361,24.2628861994,0.530115417565,5.86299981122,0.0,5.0663539685,9.96794193642,2.41973909257,0.0874639298168,-0.242384476846,0.0,472.9696832636881,471.3719734567444,470.65177117379153,471.52311435228455
4.559999999999991,6.09121059736,15.9422159525,24.405115881,0.535670385401,5.85569420995,0.0,5.29710992256,10.1690921448,2.32023376734,0.0800749359769,-0.273080902395,0.0,469.90083889066966,467.4536955356079,468.2796401843762,467.70984338124634
4.6199999999999894,6.41354060884,16.5555462199,24.5366009479,0.540472597006,5.84317648015,0.0,5.44788651882,10.274980194,2.0628005305,0.0777941436075,-0.295858228469,0.0,407.0384334806323,404.9057531440331,406.1190458301308,405.92001932535965
4.679999999999988,6.74571270463,17.1759059861,24.6538679973,0.550953662354,5.83200833821,0.0,5.62490786853,10.4034753681,1.84554541298,0.103033175011,-0.268927590834,0.0,421.99680025803997,424.2281670482096,422.80748361973446,424.98382729803797
4.739999999999987,7.08940345254,17.8048001187,24.7594033547,0.558202262713,5.81598148395,0.0,5.83205180759,10.558973137,1.67132482541,0.0904556095553,-0.266321473418,0.0,443.80916507308433,443.9505181954699,443.54233712767945,442.5162175195412
4.799999999999986,7.44564974009,18.4428855346,24.8543093982,0.563678684853,5.80048344809,0.0,6.04339256913,10.7097331342,1.49139987043,0.0865473526751,-0.259829488063,0.0,444.2526140134295,444.7145534632492,442.9316946643889,442.616692547087
4.859999999999984,7.81341075818,19.0885611364,24.9362118347,0.570733350118,5.78510380471,0.0,6.21593265537,10.8123655844,1.238413515,0.070351510288,-0.266194551767,0.0,414.49576612174695,413.86111413374033,414.29793521197234,412.8767227748779
4.919999999999983,8.19391435337,19.7425489647,25.0063521725,0.580620704696,5.7691237048,0.0,6.4678002232,10.9863254465,1.09793552779,0.0952545249177,-0.268054533975,0.0,463.8957423335902,463.6810556994581,463.3400966159861,465.29922920773765
4.979999999999982,8.58723239103,20.4045156358,25.064286213,0.586569894877,5.75522078376,0.0,6.64334340491,11.0787514354,0.833095304754,0.0886214691294,-0.253036424793,0.0,413.2721104336454,414.5191428440376,413.32821119495696,412.75099043603456
5.0399999999999805,8.99373075948,21.0743274797,25.1099096473,0.592513522083,5.74010790047,0.0,6.90678328452,11.2471247623,0.686315401135,0.078668684475,-0.257362326293,0.0,466.33498151578215,465.93505901081664,467.6849776243365,466.9144306825572
